  3500.000   6.008092E-25   0.000000E+00   0.000000E+00
  3500.100   3.478883E-25   0.000000E+00   0.000000E+00
  3500.200   9.017437E-25   0.000000E+00   0.000000E+00
  3500.300   2.950201E-25   0.000000E+00   0.000000E+00
  3500.400   2.850224E-25   0.000000E+00   0.000000E+00
  3500.500   1.349634E-25   0.000000E+00   0.000000E+00
  3500.600   1.029648E-25   0.000000E+00   0.000000E+00
  3500.700   1.039219E-25   0.000000E+00   0.000000E+00
  3500.800   5.832502E-26   0.000000E+00   0.000000E+00
  3500.900   2.129465E-25   0.000000E+00   0.000000E+00
  3501.000   5.009606E-26   0.000000E+00   0.000000E+00
  3501.100   7.313548E-26   0.000000E+00   0.000000E+00
  3501.200   1.275401E-25   0.000000E+00   0.000000E+00
  3501.300   8.033646E-26   0.000000E+00   0.000000E+00
  3501.400   5.504510E-26   0.000000E+00   0.000000E+00
  3501.500   2.584958E-26   0.000000E+00   0.000000E+00
  3501.600   2.723080E-26   0.000000E+00   0.000000E+00
  3501.700   7.444240E-26   0.000000E+00   0.000000E+00
  3501.800   5.007240E-26   0.000000E+00   0.000000E+00
  3501.900   3.920016E-26   0.000000E+00   0.000000E+00
  3502.000   3.459953E-26   0.000000E+00   0.000000E+00
  3502.100   1.761026E-26   0.000000E+00   0.000000E+00
  3502.200   1.873614E-26   0.000000E+00   0.000000E+00
  3502.300   1.871204E-26   0.000000E+00   0.000000E+00
  3502.400   3.140272E-26   0.000000E+00   0.000000E+00
  3502.500   4.713013E-26   0.000000E+00   0.000000E+00
  3502.600   7.803484E-26   0.000000E+00   0.000000E+00
  3502.700   3.924978E-26   0.000000E+00   0.000000E+00
  3502.800   2.367223E-26   0.000000E+00   0.000000E+00
  3502.900   2.952687E-26   0.000000E+00   0.000000E+00
  3503.000   2.607952E-26   0.000000E+00   0.000000E+00
  3503.100   1.459050E-26   0.000000E+00   0.000000E+00
  3503.200   1.678968E-26   0.000000E+00   0.000000E+00
  3503.300   1.991189E-26   0.000000E+00   0.000000E+00
  3503.400   1.038501E-26   0.000000E+00   0.000000E+00
  3503.500   1.088027E-26   0.000000E+00   0.000000E+00
  3503.600   1.974453E-26   0.000000E+00   0.000000E+00
  3503.700   1.529517E-26   0.000000E+00   0.000000E+00
  3503.800   1.557291E-26   0.000000E+00   0.000000E+00
  3503.900   3.151692E-26   0.000000E+00   0.000000E+00
  3504.000   6.981145E-26   0.000000E+00   0.000000E+00
  3504.100   4.338178E-26   0.000000E+00   0.000000E+00
  3504.200   5.623445E-26   0.000000E+00   0.000000E+00
  3504.300   5.213521E-26   0.000000E+00   0.000000E+00
  3504.400   3.356183E-26   0.000000E+00   0.000000E+00
  3504.500   3.964134E-26   0.000000E+00   0.000000E+00
  3504.600   3.273263E-26   0.000000E+00   0.000000E+00
  3504.700   4.948836E-26   0.000000E+00   0.000000E+00
  3504.800   4.294876E-26   0.000000E+00   0.000000E+00
  3504.900   3.393825E-26   0.000000E+00   0.000000E+00
  3505.000   3.114171E-26   0.000000E+00   0.000000E+00
  3505.100   4.088629E-26   0.000000E+00   0.000000E+00
  3505.200   6.875434E-26   0.000000E+00   0.000000E+00
  3505.300   1.410671E-25   0.000000E+00   0.000000E+00
  3505.400   4.385069E-25   0.000000E+00   0.000000E+00
  3505.500   1.223841E-24   0.000000E+00   0.000000E+00
  3505.600   4.325932E-25   0.000000E+00   0.000000E+00
  3505.700   1.360784E-25   0.000000E+00   0.000000E+00
  3505.800   7.265803E-26   0.000000E+00   0.000000E+00
  3505.900   6.640279E-26   0.000000E+00   0.000000E+00
  3506.000   6.753627E-26   0.000000E+00   0.000000E+00
  3506.100   4.122793E-26   0.000000E+00   0.000000E+00
  3506.200   5.683111E-26   0.000000E+00   0.000000E+00
  3506.300   6.594243E-26   0.000000E+00   0.000000E+00
  3506.400   3.385656E-26   0.000000E+00   0.000000E+00
  3506.500   2.442045E-26   0.000000E+00   0.000000E+00
  3506.600   2.320781E-26   0.000000E+00   0.000000E+00
  3506.700   2.617904E-26   0.000000E+00   0.000000E+00
  3506.800   3.515271E-26   0.000000E+00   0.000000E+00
  3506.900   5.871654E-26   0.000000E+00   0.000000E+00
  3507.000   1.234782E-25   0.000000E+00   0.000000E+00
  3507.100   2.726956E-25   0.000000E+00   0.000000E+00
  3507.200   5.125901E-25   0.000000E+00   0.000000E+00
  3507.300   2.262800E-25   0.000000E+00   0.000000E+00
  3507.400   9.241996E-26   0.000000E+00   0.000000E+00
  3507.500   5.632005E-26   0.000000E+00   0.000000E+00
  3507.600   4.306150E-26   0.000000E+00   0.000000E+00
  3507.700   3.251726E-26   0.000000E+00   0.000000E+00
  3507.800   2.424251E-26   0.000000E+00   0.000000E+00
  3507.900   2.846298E-26   0.000000E+00   0.000000E+00
  3508.000   2.532793E-26   0.000000E+00   0.000000E+00
  3508.100   1.858765E-26   0.000000E+00   0.000000E+00
  3508.200   2.043328E-26   0.000000E+00   0.000000E+00
  3508.300   2.843844E-26   0.000000E+00   0.000000E+00
  3508.400   2.989480E-26   0.000000E+00   0.000000E+00
  3508.500   2.669842E-26   0.000000E+00   0.000000E+00
  3508.600   1.270345E-26   0.000000E+00   0.000000E+00
  3508.700   7.909604E-27   0.000000E+00   0.000000E+00
  3508.800   6.271527E-27   0.000000E+00   0.000000E+00
  3508.900   5.604954E-27   0.000000E+00   0.000000E+00
  3509.000   5.528591E-27   0.000000E+00   0.000000E+00
  3509.100   5.880671E-27   0.000000E+00   0.000000E+00
  3509.200   6.319117E-27   0.000000E+00   0.000000E+00
  3509.300   7.955032E-27   0.000000E+00   0.000000E+00
  3509.400   1.069494E-26   0.000000E+00   0.000000E+00
  3509.500   1.235577E-26   0.000000E+00   0.000000E+00
  3509.600   1.320065E-26   0.000000E+00   0.000000E+00
  3509.700   1.265229E-26   0.000000E+00   0.000000E+00
  3509.800   1.904457E-26   0.000000E+00   0.000000E+00
  3509.900   4.138068E-26   0.000000E+00   0.000000E+00
  3510.000   1.565894E-25   0.000000E+00   0.000000E+00
  3510.100   1.849549E-25   0.000000E+00   0.000000E+00
  3510.200   5.507266E-26   0.000000E+00   0.000000E+00
  3510.300   3.210792E-26   0.000000E+00   0.000000E+00
  3510.400   4.390594E-26   0.000000E+00   0.000000E+00
  3510.500   2.878000E-26   0.000000E+00   0.000000E+00
  3510.600   1.750425E-26   0.000000E+00   0.000000E+00
  3510.700   2.414344E-26   0.000000E+00   0.000000E+00
  3510.800   5.140903E-26   0.000000E+00   0.000000E+00
  3510.900   2.521477E-26   0.000000E+00   0.000000E+00
  3511.000   2.138791E-26   0.000000E+00   0.000000E+00
  3511.100   2.806795E-26   0.000000E+00   0.000000E+00
  3511.200   1.153578E-26   0.000000E+00   0.000000E+00
  3511.300   1.322309E-26   0.000000E+00   0.000000E+00
  3511.400   1.771186E-26   0.000000E+00   0.000000E+00
  3511.500   1.754422E-26   0.000000E+00   0.000000E+00
  3511.600   2.176948E-26   0.000000E+00   0.000000E+00
  3511.700   4.155753E-26   0.000000E+00   0.000000E+00
  3511.800   3.340573E-26   0.000000E+00   0.000000E+00
  3511.900   2.678059E-26   0.000000E+00   0.000000E+00
  3512.000   4.364708E-26   0.000000E+00   0.000000E+00
  3512.100   2.190059E-26   0.000000E+00   0.000000E+00
  3512.200   1.246210E-26   0.000000E+00   0.000000E+00
  3512.300   1.104469E-26   0.000000E+00   0.000000E+00
  3512.400   1.161786E-26   0.000000E+00   0.000000E+00
  3512.500   1.383960E-26   0.000000E+00   0.000000E+00
  3512.600   2.639666E-26   0.000000E+00   0.000000E+00
  3512.700   4.503388E-26   0.000000E+00   0.000000E+00
  3512.800   2.140488E-26   0.000000E+00   0.000000E+00
  3512.900   1.377195E-26   0.000000E+00   0.000000E+00
  3513.000   1.176682E-26   0.000000E+00   0.000000E+00
  3513.100   1.170996E-26   0.000000E+00   0.000000E+00
  3513.200   1.277499E-26   0.000000E+00   0.000000E+00
  3513.300   1.525081E-26   0.000000E+00   0.000000E+00
  3513.400   2.016182E-26   0.000000E+00   0.000000E+00
  3513.500   2.452544E-26   0.000000E+00   0.000000E+00
  3513.600   3.532452E-26   0.000000E+00   0.000000E+00
  3513.700   5.029374E-26   0.000000E+00   0.000000E+00
  3513.800   6.450834E-26   0.000000E+00   0.000000E+00
  3513.900   7.250004E-26   0.000000E+00   0.000000E+00
  3514.000   9.800591E-26   0.000000E+00   0.000000E+00
  3514.100   1.358881E-25   0.000000E+00   0.000000E+00
  3514.200   2.330514E-25   0.000000E+00   0.000000E+00
  3514.300   5.809733E-25   0.000000E+00   0.000000E+00
  3514.400   1.474470E-24   0.000000E+00   0.000000E+00
  3514.500   9.594113E-25   0.000000E+00   0.000000E+00
  3514.600   3.364119E-25   0.000000E+00   0.000000E+00
  3514.700   1.593855E-25   0.000000E+00   0.000000E+00
  3514.800   9.249501E-26   0.000000E+00   0.000000E+00
  3514.900   6.185010E-26   0.000000E+00   0.000000E+00
  3515.000   4.324296E-26   0.000000E+00   0.000000E+00
  3515.100   3.236205E-26   0.000000E+00   0.000000E+00
  3515.200   2.768428E-26   0.000000E+00   0.000000E+00
  3515.300   2.436066E-26   0.000000E+00   0.000000E+00
  3515.400   2.870770E-26   0.000000E+00   0.000000E+00
  3515.500   4.060945E-26   0.000000E+00   0.000000E+00
  3515.600   4.895762E-26   0.000000E+00   0.000000E+00
  3515.700   6.740437E-26   0.000000E+00   0.000000E+00
  3515.800   4.778877E-26   0.000000E+00   0.000000E+00
  3515.900   3.773379E-26   0.000000E+00   0.000000E+00
  3516.000   2.689266E-26   0.000000E+00   0.000000E+00
  3516.100   2.362745E-26   0.000000E+00   0.000000E+00
  3516.200   4.136273E-26   0.000000E+00   0.000000E+00
  3516.300   2.880619E-26   0.000000E+00   0.000000E+00
  3516.400   1.778532E-26   0.000000E+00   0.000000E+00
  3516.500   1.306399E-26   0.000000E+00   0.000000E+00
  3516.600   1.439473E-26   0.000000E+00   0.000000E+00
  3516.700   1.965386E-26   0.000000E+00   0.000000E+00
  3516.800   2.055269E-26   0.000000E+00   0.000000E+00
  3516.900   2.143078E-26   0.000000E+00   0.000000E+00
