  3500.000   1.940622E-27   0.000000E+00   0.000000E+00
  3500.100   7.695403E-28   0.000000E+00   0.000000E+00
  3500.200   9.817676E-27   0.000000E+00   0.000000E+00
  3500.300   2.536636E-27   0.000000E+00   0.000000E+00
  3500.400   2.787797E-27   0.000000E+00   0.000000E+00
  3500.500   2.791199E-27   0.000000E+00   0.000000E+00
  3500.600   4.586067E-28   0.000000E+00   0.000000E+00
  3500.700   2.656883E-28   0.000000E+00   0.000000E+00
  3500.800   4.900555E-27   0.000000E+00   0.000000E+00
  3500.900   7.048132E-26   0.000000E+00   0.000000E+00
  3501.000   4.587324E-28   0.000000E+00   0.000000E+00
  3501.100   1.088039E-27   0.000000E+00   0.000000E+00
  3501.200   1.450238E-26   0.000000E+00   0.000000E+00
  3501.300   5.783872E-27   0.000000E+00   0.000000E+00
  3501.400   6.277173E-28   0.000000E+00   0.000000E+00
  3501.500   1.911343E-28   0.000000E+00   0.000000E+00
  3501.600   1.201158E-28   0.000000E+00   0.000000E+00
  3501.700   1.047362E-28   0.000000E+00   0.000000E+00
  3501.800   2.711741E-28   0.000000E+00   0.000000E+00
  3501.900   8.299997E-28   0.000000E+00   0.000000E+00
  3502.000   5.044285E-27   0.000000E+00   0.000000E+00
  3502.100   1.046749E-28   0.000000E+00   0.000000E+00
  3502.200   1.393461E-28   0.000000E+00   0.000000E+00
  3502.300   2.682332E-28   0.000000E+00   0.000000E+00
  3502.400   2.864594E-27   0.000000E+00   0.000000E+00
  3502.500   4.307106E-27   0.000000E+00   0.000000E+00
  3502.600   2.479029E-25   0.000000E+00   0.000000E+00
  3502.700   6.226374E-28   0.000000E+00   0.000000E+00
  3502.800   2.931247E-28   0.000000E+00   0.000000E+00
  3502.900   5.730270E-28   0.000000E+00   0.000000E+00
  3503.000   2.401632E-26   0.000000E+00   0.000000E+00
  3503.100   3.000386E-28   0.000000E+00   0.000000E+00
  3503.200   1.615606E-28   0.000000E+00   0.000000E+00
  3503.300   1.180093E-28   0.000000E+00   0.000000E+00
  3503.400   9.150140E-29   0.000000E+00   0.000000E+00
  3503.500   8.897485E-29   0.000000E+00   0.000000E+00
  3503.600   9.579990E-29   0.000000E+00   0.000000E+00
  3503.700   1.115986E-28   0.000000E+00   0.000000E+00
  3503.800   1.536228E-28   0.000000E+00   0.000000E+00
  3503.900   4.003618E-28   0.000000E+00   0.000000E+00
  3504.000   1.503373E-26   0.000000E+00   0.000000E+00
  3504.100   7.414286E-26   0.000000E+00   0.000000E+00
  3504.200   4.606791E-28   0.000000E+00   0.000000E+00
  3504.300   4.465945E-25   0.000000E+00   0.000000E+00
  3504.400   5.294428E-28   0.000000E+00   0.000000E+00
  3504.500   1.521132E-25   0.000000E+00   0.000000E+00
  3504.600   6.426121E-28   0.000000E+00   0.000000E+00
  3504.700   3.631341E-25   0.000000E+00   0.000000E+00
  3504.800   7.249345E-27   0.000000E+00   0.000000E+00
  3504.900   1.087199E-27   0.000000E+00   0.000000E+00
  3505.000   3.574543E-28   0.000000E+00   0.000000E+00
